customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15622230,705,France,Female,35,3,0.0,2,No,Active,66331.0,Stayed
15653937,638,Germany,Female,53,1,123917.0,1,Yes,InActive,16658.0,Left
15743538,710,France,Female,31,1,0.0,2,Yes,InActive,20081.0,Stayed
15591740,590,France,Female,54,4,0.0,2,Yes,Active,93820.0,Left
15650086,725,France,Male,43,2,165896.0,2,Yes,InActive,130796.0,Stayed
15718773,638,France,Female,32,0,0.0,2,Yes,InActive,160130.0,Stayed
15615140,791,France,Male,36,6,111169.0,1,Yes,Active,189970.0,Stayed
15644361,702,France,Female,40,1,103549.0,1,No,InActive,9713.0,Left
15774536,607,France,Female,32,6,0.0,2,No,InActive,196062.0,Stayed
15618661,535,France,Male,30,6,103805.0,1,Yes,Active,125711.0,Stayed
15605020,651,France,Male,45,2,165902.0,2,Yes,InActive,23055.0,Left
15762134,506,Germany,Male,59,8,119152.0,2,Yes,Active,170680.0,Stayed
15685279,511,Spain,Female,57,8,122950.0,1,Yes,Active,181259.0,Stayed
15582849,757,France,Female,51,1,0.0,1,Yes,Active,22835.0,Left
15655410,768,Germany,Male,49,1,133385.0,1,Yes,InActive,102397.0,Left
15649129,757,France,Male,32,9,0.0,2,Yes,InActive,115951.0,Stayed
15702380,663,Spain,Male,64,6,0.0,2,No,Active,15877.0,Stayed
15759067,537,Germany,Female,37,7,158412.0,4,Yes,Active,117691.0,Left
15683027,570,Germany,Male,29,4,122029.0,2,Yes,Active,173793.0,Stayed
15597487,850,France,Female,35,5,0.0,1,Yes,Active,80993.0,Stayed
15763256,661,Germany,Female,64,8,128752.0,2,Yes,InActive,189398.0,Left
15620111,659,France,Male,54,8,133437.0,1,Yes,InActive,56788.0,Stayed
15623053,454,Spain,Male,40,2,123177.0,1,Yes,InActive,148310.0,Stayed
15595592,708,France,Female,59,2,0.0,1,Yes,InActive,179673.0,Left
15740072,720,France,Female,37,2,120329.0,2,Yes,Active,138470.0,Stayed
15778005,785,France,Female,39,1,130148.0,1,Yes,InActive,163798.0,Left
15583278,743,Spain,Female,36,8,92717.0,1,Yes,Active,33694.0,Stayed
15601263,493,Spain,Female,48,7,0.0,2,Yes,InActive,48545.0,Stayed
15709222,557,Spain,Male,34,3,0.0,1,No,Active,123428.0,Stayed
15713949,850,France,Male,40,1,76914.0,1,Yes,InActive,174183.0,Stayed
15717706,799,France,Female,32,3,106046.0,2,Yes,Active,17938.0,Stayed
15756071,756,France,Male,34,1,103133.0,1,Yes,Active,90059.0,Stayed
15696564,752,France,Male,38,0,145975.0,2,Yes,Active,137694.0,Stayed
15657637,696,Spain,Female,36,3,0.0,3,Yes,InActive,65040.0,Stayed
15755863,630,Spain,Female,49,1,0.0,2,No,Active,162858.0,Stayed
15719858,659,Spain,Female,38,9,0.0,2,Yes,Active,35701.0,Stayed
15688876,685,Spain,Male,39,9,0.0,2,Yes,Active,18826.0,Stayed
15698528,599,Spain,Female,31,3,0.0,1,Yes,Active,130086.0,Left
15770345,559,Spain,Female,31,1,139183.0,1,No,Active,143361.0,Stayed
15761506,615,Spain,Male,19,5,0.0,2,Yes,InActive,159921.0,Stayed
15716619,580,Germany,Female,36,3,74975.0,1,Yes,Active,12100.0,Stayed
15788367,487,Spain,Male,44,6,61691.0,1,Yes,Active,53088.0,Stayed
15709451,646,Germany,Female,35,1,121953.0,2,Yes,Active,142840.0,Stayed
15640421,811,France,Female,35,7,0.0,1,Yes,Active,178.0,Stayed
15580068,526,Spain,Male,35,5,0.0,2,Yes,Active,105618.0,Stayed
15677123,767,Spain,Male,37,7,0.0,2,Yes,Active,24734.0,Stayed
15619801,548,France,Female,33,1,80108.0,2,No,Active,82246.0,Stayed
15582246,737,Spain,Female,45,2,0.0,2,No,Active,177696.0,Stayed
15711843,613,Germany,Male,40,1,147857.0,3,No,InActive,107961.0,Left
15680046,711,Spain,Male,36,8,0.0,2,Yes,InActive,55207.0,Stayed
15804131,850,Spain,Female,53,7,65407.0,2,No,InActive,182634.0,Left
15722611,752,France,Female,53,8,114233.0,1,Yes,Active,51587.0,Stayed
15729224,710,France,Female,37,5,0.0,2,Yes,InActive,115403.0,Stayed
15811588,664,Spain,Female,53,7,187602.0,1,Yes,InActive,186393.0,Left
15702138,510,France,Female,22,3,156834.0,1,No,InActive,44374.0,Stayed
15749799,577,France,Female,34,2,0.0,2,Yes,Active,84033.0,Stayed
15752885,529,France,Male,42,1,157499.0,1,Yes,Active,82277.0,Stayed
15674932,757,Spain,Female,44,9,0.0,2,Yes,InActive,177529.0,Stayed
15743828,691,France,Male,41,2,0.0,1,Yes,Active,56851.0,Left
15642022,621,Spain,Male,34,8,0.0,1,No,InActive,47973.0,Stayed
15746461,709,Spain,Male,35,2,0.0,2,Yes,InActive,104982.0,Stayed
15809991,756,Spain,Male,19,4,130274.0,1,Yes,Active,133535.0,Stayed
15787322,788,France,Female,41,6,0.0,1,Yes,Active,25571.0,Stayed
15575498,705,France,Female,39,5,149380.0,2,Yes,InActive,96076.0,Stayed
15691387,483,France,Male,29,9,0.0,1,Yes,Active,81634.0,Stayed
15765457,719,Spain,Male,35,1,100830.0,1,Yes,Active,165009.0,Stayed
15666173,793,Germany,Female,32,1,96409.0,1,Yes,Active,138192.0,Stayed
15627377,593,France,Male,41,6,0.0,2,Yes,Active,99136.0,Stayed
15656683,551,France,Male,52,1,0.0,1,No,InActive,63585.0,Left
15679810,690,France,Male,39,6,0.0,2,Yes,InActive,160533.0,Stayed
15606310,823,France,Male,71,5,149105.0,1,No,Active,162683.0,Stayed
15756871,512,Spain,Male,39,3,0.0,1,Yes,InActive,134878.0,Stayed
15610002,802,Spain,Male,41,5,0.0,2,Yes,Active,134626.0,Stayed
15567802,450,Spain,Female,34,2,0.0,2,Yes,InActive,175481.0,Stayed
15745452,651,Germany,Male,41,1,90218.0,1,Yes,InActive,174338.0,Stayed
15617252,697,France,Female,33,1,87348.0,1,Yes,InActive,172525.0,Stayed
15753248,611,France,Male,28,2,0.0,2,No,InActive,25396.0,Stayed
15610755,643,France,Female,33,0,137812.0,1,Yes,Active,184857.0,Stayed
15662238,822,France,Male,37,3,105563.0,1,Yes,InActive,182625.0,Stayed
15799186,632,France,Male,38,4,0.0,2,No,InActive,192506.0,Stayed
15686941,575,Spain,Female,26,7,0.0,2,Yes,InActive,112508.0,Stayed
15601172,672,France,Male,31,6,91126.0,1,Yes,InActive,177296.0,Stayed
15723858,517,Spain,Male,39,3,0.0,2,No,Active,12466.0,Stayed
15615896,621,Spain,Male,39,8,0.0,2,Yes,InActive,36123.0,Stayed
15737647,775,Germany,Female,77,6,135121.0,1,Yes,InActive,37837.0,Stayed
15582841,600,France,Male,29,8,0.0,2,No,Active,34747.0,Stayed
15760090,640,France,Male,28,7,0.0,2,Yes,Active,131098.0,Stayed
15588587,752,France,Female,36,1,86838.0,1,Yes,Active,105281.0,Stayed
15683157,613,France,Male,26,4,100447.0,1,No,Active,149654.0,Stayed
15694209,484,France,Female,32,3,0.0,2,Yes,Active,139391.0,Stayed
15655875,511,France,Female,33,3,0.0,2,Yes,InActive,132437.0,Stayed
15805704,745,France,Female,32,2,0.0,4,No,Active,179705.0,Left
15744789,786,Spain,Female,32,6,114513.0,1,Yes,InActive,15797.0,Stayed
15799357,727,France,Male,35,5,136364.0,1,No,InActive,142755.0,Stayed
15726153,622,France,Male,31,5,106261.0,1,Yes,Active,2578.0,Stayed
15713346,794,France,Male,24,10,146127.0,1,Yes,Active,88992.0,Stayed
15665053,636,Spain,Male,52,4,111285.0,1,No,Active,32936.0,Left
15592379,741,Spain,Female,42,9,121057.0,2,Yes,InActive,39123.0,Stayed
15692599,687,France,Male,34,5,128271.0,1,Yes,InActive,191093.0,Stayed
15620758,660,Spain,Male,30,4,0.0,2,Yes,InActive,129149.0,Stayed
15637428,660,France,Male,35,7,0.0,2,Yes,InActive,13219.0,Stayed
15808389,617,France,Female,79,7,0.0,1,Yes,Active,160589.0,Stayed
15807003,762,France,Male,32,10,191776.0,1,Yes,InActive,179658.0,Stayed
15702912,752,Spain,Female,35,2,0.0,1,Yes,InActive,44336.0,Left
15590623,561,Spain,Male,34,4,85142.0,2,Yes,Active,29217.0,Stayed
15728078,609,France,Male,26,10,126392.0,1,No,Active,43651.0,Stayed
15708256,803,France,Male,28,3,0.0,2,Yes,InActive,159654.0,Stayed
15582335,556,France,Female,40,9,129860.0,1,No,InActive,17993.0,Stayed
15649150,531,France,Female,53,5,127642.0,1,Yes,InActive,141501.0,Left
15691647,411,France,Female,35,2,0.0,2,Yes,Active,93826.0,Stayed
15668270,587,Germany,Female,44,5,125584.0,2,Yes,Active,41852.0,Left
15624820,683,Spain,Male,56,7,50911.0,3,No,InActive,97629.0,Left
15736254,654,France,Male,29,2,91956.0,1,Yes,InActive,37066.0,Stayed
15720814,670,Germany,Female,36,2,84266.0,2,No,InActive,38615.0,Stayed
15642997,655,France,Female,36,2,147150.0,1,Yes,Active,87817.0,Stayed
15693200,752,France,Female,36,7,0.0,2,Yes,InActive,184867.0,Stayed
15624596,534,France,Female,23,5,104822.0,1,No,Active,160176.0,Stayed
15807167,635,France,Male,42,1,146767.0,2,No,Active,164357.0,Stayed
15660301,491,Germany,Male,70,6,148746.0,2,Yes,Active,17818.0,Stayed
15593094,516,France,Male,27,9,0.0,1,Yes,InActive,142681.0,Left
15618239,530,France,Female,48,0,0.0,1,Yes,InActive,85081.0,Stayed
15574137,687,Spain,Male,35,3,0.0,2,Yes,Active,176450.0,Stayed
15614740,684,France,Female,41,6,135204.0,2,Yes,Active,121968.0,Stayed
15574071,706,Germany,Male,23,2,93302.0,2,No,Active,127187.0,Stayed
15671148,490,Germany,Male,33,5,96341.0,2,No,InActive,108313.0,Stayed
15721921,796,France,Male,44,8,165326.0,1,Yes,Active,57206.0,Stayed
15717995,849,France,Male,27,0,0.0,2,No,Active,157892.0,Stayed
15632050,779,France,Female,41,10,99786.0,1,Yes,InActive,86928.0,Stayed
15647111,794,Spain,Female,22,4,114440.0,1,Yes,Active,107753.0,Stayed
15759991,748,Spain,Male,36,4,141574.0,1,Yes,InActive,82158.0,Stayed
15790204,663,Spain,Female,22,9,0.0,1,Yes,InActive,29136.0,Left
15686780,645,Spain,Female,55,1,133677.0,1,No,Active,17095.0,Stayed
15640491,464,France,Female,33,10,147494.0,2,Yes,InActive,100448.0,Stayed
15783225,737,France,Male,54,9,0.0,1,Yes,InActive,83470.0,Left
15734438,590,France,Female,29,4,0.0,2,Yes,InActive,121847.0,Stayed
15688760,522,Germany,Female,37,3,95023.0,1,Yes,Active,129108.0,Stayed
15768124,648,France,Female,34,3,0.0,1,Yes,InActive,54726.0,Stayed
15661330,754,France,Male,37,6,0.0,1,Yes,Active,116142.0,Stayed
15781272,669,France,Male,50,4,149714.0,3,Yes,Active,124872.0,Left
15573888,648,Germany,Female,43,1,107963.0,1,No,InActive,186439.0,Left
15575858,763,France,Male,40,3,0.0,2,Yes,InActive,134281.0,Stayed
15645937,790,Spain,Male,32,3,0.0,1,Yes,InActive,91044.0,Stayed
15702337,581,France,Male,37,7,0.0,2,Yes,Active,74321.0,Stayed
15764537,703,France,Male,43,8,0.0,2,Yes,InActive,9705.0,Stayed
15619616,571,France,Female,33,9,102017.0,2,No,InActive,128600.0,Stayed
15585133,657,Spain,Female,27,8,0.0,2,No,InActive,6468.0,Stayed
15573971,737,France,Male,44,7,0.0,2,No,InActive,57899.0,Stayed
15579433,793,Spain,Male,29,8,96675.0,2,No,InActive,192121.0,Stayed
15777045,783,Spain,Female,44,3,81812.0,1,Yes,InActive,164214.0,Left
15611580,751,Spain,Male,33,4,79282.0,1,Yes,InActive,117548.0,Stayed
15614778,579,France,Male,31,6,0.0,2,Yes,InActive,26149.0,Stayed
15771750,655,Germany,Female,36,10,122314.0,1,Yes,InActive,9182.0,Stayed
15593280,614,Germany,Male,43,8,140734.0,1,Yes,Active,166589.0,Stayed
15569274,678,Germany,Male,49,2,116933.0,1,Yes,InActive,195054.0,Left
15654408,562,Spain,Male,41,5,165445.0,2,Yes,InActive,85787.0,Stayed
15657468,711,Germany,Female,53,5,123805.0,1,Yes,InActive,102429.0,Stayed
15614213,620,France,Male,37,0,107549.0,1,Yes,InActive,71176.0,Stayed
15589869,437,France,Male,49,9,111634.0,2,No,Active,166440.0,Stayed
15693205,691,Germany,Female,41,8,109154.0,3,Yes,Active,148849.0,Left
15797113,552,Spain,Female,34,4,0.0,2,Yes,InActive,140287.0,Stayed
15676958,765,Germany,Male,34,5,86055.0,2,Yes,Active,104220.0,Stayed
15739592,707,Germany,Female,51,10,98438.0,1,No,InActive,70779.0,Left
15656263,764,Spain,Male,29,5,0.0,2,Yes,InActive,65868.0,Stayed
15636872,585,France,Female,32,8,144706.0,2,No,InActive,171483.0,Stayed
15589435,784,France,Male,31,7,0.0,2,Yes,Active,143204.0,Stayed
15640464,605,France,Male,41,5,91613.0,1,Yes,Active,28428.0,Stayed
15723851,699,Spain,Male,40,2,0.0,1,Yes,InActive,78387.0,Stayed
15722122,544,France,Female,40,7,0.0,1,No,Active,161077.0,Stayed
15696852,803,France,Female,32,9,192123.0,1,Yes,Active,54277.0,Left
15634936,735,France,Male,41,7,179904.0,1,Yes,Active,137181.0,Stayed
15575935,673,France,Male,59,0,178058.0,2,No,Active,21064.0,Left
15634491,652,France,Male,30,2,176167.0,2,Yes,Active,152211.0,Stayed
15628530,694,France,Male,42,3,156864.0,2,No,InActive,88891.0,Stayed
15678720,741,France,Female,44,7,0.0,2,Yes,Active,190535.0,Stayed
15627999,590,Spain,Male,30,3,0.0,2,Yes,InActive,83090.0,Stayed
15571244,809,Spain,Female,33,3,0.0,2,No,Active,141427.0,Stayed
15739931,523,France,Male,34,2,161589.0,1,Yes,Active,51359.0,Stayed
15806256,540,France,Male,48,2,109349.0,1,Yes,InActive,88703.0,Left
15787258,596,Spain,Female,29,6,0.0,2,Yes,InActive,116697.0,Stayed
15706463,597,France,Female,36,9,0.0,2,Yes,Active,7156.0,Stayed
15691004,407,Spain,Male,37,1,0.0,1,Yes,Active,49161.0,Left
15792228,748,France,Male,60,0,152336.0,1,Yes,InActive,126743.0,Left
15733447,562,France,Female,51,1,124663.0,1,Yes,Active,65390.0,Left
15679062,734,Germany,Female,47,10,91522.0,2,Yes,Active,138836.0,Stayed
15594409,710,France,Male,45,1,0.0,2,Yes,Active,36155.0,Stayed
15613816,539,Spain,Female,39,6,62052.0,1,No,Active,59755.0,Stayed
15681991,542,France,Male,32,7,107872.0,1,Yes,InActive,125303.0,Stayed
15796074,717,France,Female,36,2,99473.0,2,Yes,InActive,94275.0,Left
15625941,682,Spain,Female,50,10,128039.0,1,Yes,Active,102260.0,Stayed
15615016,515,France,Male,33,2,0.0,2,Yes,Active,136029.0,Stayed
15748414,526,Spain,Female,33,8,114635.0,2,Yes,InActive,110114.0,Left
15751203,702,France,Male,26,5,56738.0,2,Yes,Active,100442.0,Left
15662658,651,Germany,Male,34,2,90355.0,2,No,InActive,193598.0,Stayed
15574868,792,Germany,Male,36,5,115725.0,2,No,InActive,1871.0,Stayed
15790282,817,Germany,Male,58,3,114328.0,2,Yes,Active,42831.0,Stayed
15762927,674,Germany,Female,36,6,100763.0,1,Yes,InActive,182157.0,Stayed
15803456,641,France,Female,40,9,0.0,1,No,InActive,151649.0,Left
15771857,513,Spain,Male,39,7,89040.0,2,Yes,Active,146739.0,Stayed
15700601,561,France,Male,34,1,78830.0,1,Yes,Active,12148.0,Stayed
15569670,627,Germany,Male,30,6,112373.0,1,Yes,Active,118029.0,Stayed
15772341,682,Germany,Male,81,6,122029.0,1,Yes,Active,50784.0,Stayed
15661548,683,France,Female,29,0,157829.0,1,No,InActive,129892.0,Stayed
15787597,420,Germany,Female,31,1,108378.0,2,Yes,Active,9905.0,Stayed
15806913,670,France,Female,54,2,95507.0,1,Yes,Active,63213.0,Stayed
15804862,505,Germany,Male,43,6,127147.0,1,No,InActive,137566.0,Stayed
15792986,580,Germany,Male,24,1,133812.0,1,Yes,InActive,17186.0,Left
15625632,577,France,Male,36,3,121092.0,2,No,Active,143783.0,Stayed
15727703,773,Germany,Male,34,10,126980.0,1,No,InActive,36823.0,Stayed
15606273,616,France,Male,37,5,144236.0,2,No,InActive,154958.0,Left
15799652,763,France,Female,38,0,152582.0,2,No,InActive,31893.0,Stayed
15715047,640,Spain,Male,43,9,172478.0,1,Yes,InActive,191084.0,Left
15784687,592,France,Male,36,1,126477.0,1,No,InActive,179718.0,Stayed
15615322,528,Spain,Male,43,7,97474.0,2,Yes,Active,159823.0,Stayed
15722072,630,France,Male,53,5,138054.0,1,No,Active,114111.0,Stayed
15646784,529,France,Female,31,2,164003.0,2,Yes,Active,60993.0,Stayed
15644692,546,France,Female,47,8,0.0,1,Yes,Active,66408.0,Left
15670354,753,France,Female,62,6,0.0,2,Yes,Active,136399.0,Stayed
15716357,772,Spain,Female,39,4,122486.0,2,Yes,Active,140709.0,Stayed
15786717,567,France,Male,36,1,0.0,2,No,InActive,8556.0,Stayed
15771383,628,Germany,Female,45,6,53667.0,1,Yes,InActive,115023.0,Stayed
15649793,658,France,Male,20,7,0.0,2,No,InActive,187638.0,Stayed
15731543,679,Spain,Male,58,9,109328.0,1,Yes,Active,3829.0,Stayed
15684516,629,Spain,Male,34,1,121151.0,1,No,InActive,119358.0,Stayed
15677249,731,Spain,Male,42,9,101044.0,1,Yes,Active,192176.0,Stayed
15581525,775,Germany,Male,33,3,83502.0,2,Yes,InActive,128841.0,Stayed
15628420,660,Spain,Male,33,2,80462.0,1,No,InActive,150422.0,Stayed
15600478,752,France,Male,39,3,0.0,1,Yes,InActive,188187.0,Stayed
15594502,655,France,Male,37,6,109093.0,2,Yes,InActive,1776.0,Stayed
15784361,543,Spain,Female,46,5,140356.0,1,Yes,Active,85087.0,Stayed
15767626,811,France,Male,42,10,0.0,2,Yes,Active,3798.0,Stayed
15632521,689,Germany,Male,45,0,130171.0,2,Yes,InActive,150856.0,Stayed
15665088,531,France,Female,42,2,0.0,2,No,Active,90537.0,Stayed
15652084,515,France,Male,40,0,109542.0,1,Yes,Active,166371.0,Stayed
15574761,466,France,Female,41,3,33564.0,2,Yes,InActive,178994.0,Left
15729515,782,France,Male,36,1,148795.0,2,Yes,Active,195681.0,Stayed
15682070,611,France,Male,64,9,0.0,2,Yes,Active,53277.0,Stayed
15743817,621,Germany,Male,40,8,174127.0,3,Yes,InActive,172491.0,Left
15572158,604,Spain,Male,41,3,0.0,1,No,InActive,11820.0,Stayed
15584477,655,Spain,Female,35,1,106405.0,1,Yes,Active,82900.0,Stayed
15614893,689,Spain,Male,38,2,0.0,1,Yes,Active,82710.0,Stayed
15665963,681,Spain,Male,30,2,128393.0,1,Yes,Active,180593.0,Stayed
15612524,643,Germany,Male,41,2,127842.0,1,Yes,InActive,172363.0,Stayed
15596962,617,France,Female,24,4,137295.0,2,Yes,Active,91195.0,Stayed
15744942,638,Spain,Female,55,2,155828.0,1,No,Active,108987.0,Left
15573278,743,France,Male,39,6,0.0,2,Yes,InActive,44265.0,Stayed
15717056,828,Germany,Female,25,7,144352.0,1,Yes,InActive,116613.0,Stayed
15795881,776,Spain,Male,35,8,106365.0,1,Yes,Active,148528.0,Stayed
15758939,540,Germany,Male,35,7,127802.0,1,No,Active,84239.0,Stayed
15792250,616,Germany,Female,45,4,122794.0,1,Yes,Active,62002.0,Stayed
15740406,628,Germany,Male,38,10,113526.0,1,Yes,InActive,46044.0,Left
15768137,667,Spain,Female,23,6,136101.0,2,No,InActive,169669.0,Left
15569120,615,France,Male,30,7,0.0,2,Yes,Active,156347.0,Stayed
15723721,543,France,Male,30,4,140917.0,1,Yes,InActive,157711.0,Stayed
15777122,553,France,Female,31,4,0.0,2,Yes,Active,89087.0,Stayed
15742681,554,Germany,Male,26,4,121365.0,1,Yes,Active,8742.0,Stayed
15582090,684,Spain,Female,36,4,0.0,1,Yes,InActive,117039.0,Stayed
15711254,452,France,Female,35,7,0.0,2,Yes,InActive,164242.0,Stayed
15775067,606,France,Male,47,3,93579.0,2,No,Active,137721.0,Left
15602851,629,France,Male,40,9,0.0,1,Yes,InActive,107.0,Stayed
15802857,659,Spain,Female,33,8,115410.0,1,No,Active,1539.0,Stayed
15701175,493,France,Female,33,8,90792.0,1,Yes,Active,59660.0,Stayed
15783019,794,France,Female,62,9,123681.0,3,Yes,InActive,173587.0,Left
15728912,554,France,Female,44,6,92437.0,1,Yes,InActive,126034.0,Stayed
15585580,796,Germany,Female,52,9,167194.0,1,Yes,Active,62809.0,Left
15583480,807,France,Female,36,4,0.0,2,No,Active,147007.0,Stayed
15620341,500,Germany,Male,44,9,160838.0,2,Yes,InActive,196262.0,Stayed
15613886,722,Spain,Male,43,1,0.0,1,Yes,InActive,44560.0,Left
15792916,559,Spain,Female,40,7,144471.0,1,Yes,Active,18918.0,Stayed
15710408,584,Spain,Female,38,3,0.0,2,Yes,Active,4525.0,Stayed
15598695,834,Germany,Female,68,9,130169.0,2,No,Active,93112.0,Stayed
15649354,754,Spain,Male,35,4,0.0,2,Yes,Active,9658.0,Stayed
15737556,590,France,Male,43,7,81077.0,2,Yes,Active,182627.0,Left
15671610,740,France,Male,36,7,0.0,1,Yes,Active,13177.0,Stayed
15625092,502,Germany,Female,57,3,101465.0,1,Yes,InActive,43568.0,Left
15741032,733,France,Male,48,5,0.0,1,No,Active,117831.0,Stayed
15750014,755,Germany,Female,37,0,113865.0,2,Yes,Active,117396.0,Stayed
15784761,554,Spain,Female,46,7,87603.0,3,No,Active,96929.0,Left
15768359,534,France,Male,36,4,120038.0,1,Yes,InActive,36276.0,Stayed
15805769,656,Spain,Male,33,4,0.0,2,Yes,InActive,116706.0,Stayed
15719508,575,Germany,Male,49,7,121205.0,4,Yes,Active,168081.0,Left
15609011,480,Spain,Male,47,8,75408.0,1,Yes,InActive,25888.0,Left
15703106,575,France,Male,40,5,0.0,2,Yes,Active,122489.0,Stayed
15626795,672,France,Female,40,3,0.0,1,Yes,InActive,113172.0,Left
15773731,758,Spain,Female,35,5,0.0,2,No,InActive,100366.0,Stayed
15756196,682,France,Male,50,6,121819.0,2,No,Active,124151.0,Stayed
15687903,501,France,Female,29,8,0.0,2,Yes,InActive,112664.0,Stayed
15777599,746,Germany,Male,34,6,141806.0,2,Yes,Active,183495.0,Stayed
15754577,556,France,Female,51,8,61354.0,1,Yes,InActive,198811.0,Left
15584113,823,Germany,Female,53,4,124955.0,1,No,Active,131260.0,Left
15669589,491,Germany,Female,68,1,95039.0,1,No,Active,116471.0,Left
15632793,638,France,Female,29,9,103418.0,1,Yes,Active,15336.0,Stayed
15711130,734,France,Male,45,2,0.0,2,Yes,InActive,99593.0,Stayed
15615254,555,France,Male,40,10,43029.0,1,Yes,InActive,170514.0,Stayed
15720583,745,Germany,Female,44,0,119638.0,1,Yes,Active,34265.0,Left
15780432,728,France,Male,37,3,122690.0,2,No,InActive,106978.0,Left
15673223,626,France,Male,44,10,0.0,2,No,InActive,164288.0,Stayed
15807989,681,Germany,Male,37,8,73179.0,2,Yes,Active,25293.0,Stayed
15761168,478,France,Female,38,4,171914.0,1,Yes,InActive,51821.0,Left
15651272,709,France,Male,38,5,0.0,2,Yes,Active,81452.0,Stayed
15812832,562,Germany,Male,33,8,92659.0,2,Yes,InActive,1354.0,Stayed
15680517,769,Germany,Female,34,7,137239.0,1,Yes,Active,71380.0,Left
15750569,684,Germany,Female,46,3,102955.0,2,Yes,InActive,154137.0,Stayed
15690743,536,France,Female,61,8,65190.0,1,Yes,Active,64308.0,Left
15627741,631,Germany,Female,29,2,96864.0,2,Yes,Active,31613.0,Stayed
15712121,657,Spain,Male,34,5,154984.0,1,Yes,InActive,27738.0,Stayed
15805429,699,Germany,Male,59,3,106820.0,1,No,Active,163570.0,Stayed
15814923,606,Spain,Male,38,7,128579.0,1,Yes,Active,193879.0,Stayed
15589230,612,France,Female,63,2,126473.0,1,No,Active,147546.0,Stayed
15775490,660,France,Female,38,5,110571.0,2,Yes,InActive,195907.0,Stayed
15749727,829,Spain,Male,50,7,0.0,2,No,Active,178459.0,Stayed
15619238,567,Spain,Male,29,8,0.0,2,Yes,InActive,156126.0,Stayed
15593468,850,France,Female,33,3,0.0,2,Yes,Active,11159.0,Stayed
15718454,712,Spain,Female,44,2,0.0,2,No,InActive,45739.0,Stayed
15789498,562,France,Male,30,3,111100.0,2,No,InActive,140650.0,Stayed
15744691,755,France,Female,29,3,0.0,3,Yes,InActive,4734.0,Stayed
15708289,793,Spain,Male,25,3,100914.0,1,No,InActive,10580.0,Stayed
15790412,471,Spain,Male,26,8,0.0,2,Yes,Active,179656.0,Stayed
15741416,707,France,Male,42,2,16894.0,1,Yes,Active,77503.0,Stayed
15598894,784,Spain,Male,38,10,122268.0,1,No,InActive,145760.0,Stayed
15663294,703,France,Male,32,1,125686.0,1,Yes,Active,56247.0,Stayed
15572728,704,Spain,Male,36,8,127397.0,1,Yes,InActive,151335.0,Stayed
15706729,662,France,Male,38,0,105272.0,1,No,Active,179833.0,Stayed
15674433,636,Germany,Female,28,2,115265.0,1,No,InActive,191628.0,Stayed
15641170,640,Spain,Male,36,4,0.0,1,No,InActive,173016.0,Stayed
15806284,739,Spain,Male,31,1,0.0,2,Yes,Active,58470.0,Stayed
15690958,767,Germany,Male,23,2,139543.0,1,No,Active,28038.0,Stayed
15606386,753,Germany,Female,46,3,111513.0,3,Yes,InActive,159577.0,Left
15682322,714,France,Male,37,9,148467.0,2,No,Active,151281.0,Stayed
15579915,707,France,Male,29,4,0.0,2,Yes,InActive,139954.0,Stayed
15681928,577,France,Female,35,4,108155.0,1,Yes,InActive,105408.0,Stayed
15734005,633,France,Female,42,1,0.0,2,Yes,InActive,56866.0,Stayed
15650432,849,Germany,Male,41,10,84622.0,1,Yes,Active,198072.0,Stayed
15592578,614,Spain,Female,41,7,146998.0,2,No,InActive,137791.0,Stayed
15671243,558,France,Female,47,9,0.0,2,Yes,InActive,103787.0,Stayed
15775709,832,France,Female,27,10,98590.0,1,Yes,InActive,30913.0,Stayed
15702631,567,France,Female,26,2,0.0,2,Yes,Active,78652.0,Stayed
15602282,587,Germany,Female,45,8,134981.0,1,Yes,Active,123310.0,Left
15717879,712,Spain,Female,79,5,108079.0,1,Yes,Active,174119.0,Stayed
15740878,655,Spain,Female,29,9,0.0,2,No,Active,85736.0,Stayed
15794468,641,France,Female,42,6,0.0,2,No,InActive,121139.0,Stayed
15773277,676,France,Male,35,5,106837.0,2,Yes,InActive,84200.0,Stayed
15572657,472,France,Male,29,8,102490.0,1,No,Active,181225.0,Stayed
15800295,644,Germany,Male,34,9,112747.0,2,No,InActive,141230.0,Stayed
15672397,598,France,Male,38,0,125488.0,1,No,InActive,158112.0,Stayed
15684921,792,Spain,Male,25,8,142862.0,1,Yes,Active,130639.0,Stayed
15720676,700,France,Female,37,7,0.0,2,Yes,InActive,17041.0,Stayed
15731829,616,France,Male,34,10,0.0,2,Yes,InActive,25662.0,Stayed
15732672,743,Spain,Male,35,6,79388.0,1,Yes,Active,193361.0,Stayed
15692406,427,France,Male,37,5,0.0,2,Yes,Active,121485.0,Stayed
15764405,731,France,Male,29,10,0.0,2,Yes,Active,162453.0,Stayed
15757537,610,France,Female,31,6,107785.0,1,Yes,Active,141138.0,Stayed
15793307,724,Spain,Female,41,4,142880.0,3,No,InActive,185541.0,Left
15660679,653,Spain,Female,38,9,149572.0,1,Yes,InActive,118383.0,Stayed
15666856,774,France,Male,49,1,142767.0,1,Yes,Active,8214.0,Stayed
15687372,547,Germany,Male,49,8,121538.0,2,Yes,InActive,46521.0,Left
15667289,719,Spain,Male,50,2,0.0,2,No,InActive,10772.0,Stayed
